"N", "real", "user", "sys"
46000,10.694500000000046,10.343800000000012,0.33850000000000013
46000,9.187200000000065,8.848699999999994,0.3278999999999999
47000,10.448499999999957,10.068899999999983,0.35460000000000064
47000,10.487799999999934,10.129999999999992,0.3422000000000006
47000,11.020299999999903,10.630699999999996,0.3748000000000002
47000,10.834200000000065,10.450500000000016,0.36649999999999944
47000,8.521799999999901,8.145499999999965,0.3625000000000006
48000,10.928099999999967,10.56289999999997,0.3561
48000,9.834200000000024,9.467600000000012,0.34210000000000035
48000,7.596599999999993,7.219400000000034,0.3610999999999994
48000,10.983299999999934,10.617800000000008,0.3589999999999998
48000,10.963999999999942,10.59899999999998,0.34540000000000004
49000,11.08649999999989,10.711600000000015,0.36400000000000016
49000,8.909900000000016,8.534,0.3555
49000,8.555699999999918,8.206199999999987,0.3471999999999998
49000,7.340699999999961,6.961499999999972,0.37430000000000035
49000,8.717100000000093,8.308599999999993,0.3867999999999996
50000,9.07299999999992,8.694800000000015,0.36790000000000045
50000,11.888700000000094,11.490600000000002,0.38419999999999954
50000,11.282400000000136,10.916300000000032,0.3546999999999992
50000,7.704700000000083,7.310399999999988,0.37330000000000024
50000,10.975199999999935,10.59629999999998,0.36540000000000045
51000,12.188600000000008,11.804900000000016,0.36399999999999966
51000,11.747900000000095,11.35390000000001,0.3727000000000005
51000,10.936099999999964,10.537499999999975,0.37890000000000035
51000,11.821600000000108,11.437600000000009,0.37240000000000045
51000,12.245600000000074,11.85170000000003,0.38639999999999847
