"N", "real", "user", "sys"
45000,0.6684000000000069,0.5894000000000046,0.07399999999999976
45000,0.6943000000000088,0.6115000000000055,0.08239999999999971
45000,0.6960000000000072,0.6127000000000048,0.08049999999999977
45000,0.7817000000000089,0.6848000000000042,0.09079999999999971
46000,0.7972000000000053,0.7006000000000037,0.08999999999999979
46000,0.7951000000000016,0.6941000000000029,0.09089999999999972
46000,0.752500000000006,0.6594000000000054,0.0833999999999998
46000,0.7632000000000041,0.6702000000000042,0.0846999999999997
46000,0.7841000000000062,0.6832000000000051,0.09429999999999968
47000,0.7246000000000026,0.6411000000000001,0.07799999999999976
47000,0.7197000000000044,0.631900000000005,0.08249999999999962
47000,0.7610000000000061,0.6718000000000026,0.07859999999999974
47000,0.6938000000000099,0.6073000000000047,0.07879999999999972
47000,0.7546000000000069,0.665300000000002,0.08389999999999978
48000,0.7553000000000044,0.6602000000000043,0.08029999999999972
48000,0.7822000000000043,0.672300000000005,0.09879999999999975
48000,0.7168000000000068,0.6339000000000037,0.07729999999999979
48000,0.7381000000000058,0.6473000000000038,0.08059999999999974
48000,0.7322000000000088,0.6396000000000047,0.08199999999999973
49000,0.7697000000000054,0.6718000000000033,0.07789999999999972
49000,0.7855000000000063,0.6883000000000042,0.08149999999999975
49000,0.7691000000000092,0.6632000000000051,0.09189999999999975
49000,0.7569000000000083,0.6617000000000062,0.0773999999999998
49000,0.758400000000006,0.6635000000000045,0.08389999999999972
50000,0.771300000000006,0.6827000000000035,0.07309999999999978
50000,0.8548000000000042,0.7440000000000029,0.09289999999999968
50000,0.8269000000000051,0.7246000000000048,0.08319999999999986
50000,0.7838999999999998,0.6659999999999983,0.10049999999999978
50000,0.8300000000000064,0.7276000000000045,0.07899999999999976
51000,0.7935000000000009,0.6836999999999992,0.08739999999999974
51000,0.7830999999999959,0.6871000000000004,0.07429999999999978
51000,0.7878000000000007,0.6792000000000004,0.08219999999999976
51000,0.8131000000000012,0.7097999999999992,0.08719999999999975
51000,0.8116000000000007,0.7073999999999996,0.0834999999999997
52000,0.8471000000000047,0.7499000000000016,0.0892999999999998
52000,0.8123000000000071,0.7185000000000022,0.08439999999999978
52000,0.8251000000000062,0.7289000000000031,0.08749999999999979
52000,0.8204000000000029,0.7246000000000011,0.0838999999999998
52000,0.8586000000000055,0.7658000000000028,0.08579999999999989
53000,0.8404000000000021,0.7457000000000007,0.08939999999999988
53000,0.8019000000000056,0.7105000000000044,0.08569999999999983
53000,0.8324000000000066,0.7423000000000032,0.08409999999999979
53000,0.8646000000000027,0.771800000000002,0.08729999999999974
53000,0.804600000000004,0.7097000000000022,0.08839999999999987
54000,0.7991999999999999,0.7040000000000001,0.08829999999999989
54000,0.862000000000005,0.7618000000000018,0.0918999999999999
54000,0.8047000000000042,0.7081000000000013,0.08969999999999985
54000,0.8404000000000035,0.7488999999999987,0.08719999999999989
54000,0.8407000000000022,0.7401999999999999,0.09309999999999985
55000,0.8687000000000052,0.7824000000000013,0.08619999999999985
55000,0.8592000000000024,0.7701999999999998,0.08819999999999985
55000,0.8071000000000046,0.7158000000000021,0.09029999999999999
55000,0.8715000000000024,0.7751999999999981,0.08999999999999987
55000,0.8471000000000034,0.7528000000000022,0.09189999999999994
56000,0.8899000000000025,0.7982000000000019,0.08739999999999988
56000,0.8408000000000053,0.7491000000000049,0.09169999999999992
56000,0.8157000000000038,0.7328000000000029,0.08289999999999992
56000,0.9178000000000107,0.8284000000000074,0.09109999999999988
56000,0.8276000000000032,0.743500000000001,0.08679999999999984
57000,0.8137000000000014,0.7345999999999997,0.07979999999999987
57000,0.8229000000000025,0.7426000000000017,0.08209999999999984
57000,0.8537000000000019,0.7685000000000025,0.0874999999999999
57000,0.8012000000000002,0.7178000000000009,0.08179999999999985
